Year,Sex,Age,Incidence Rate,Incident Cases,Population at Risk,Standard Error
2012,FEMALE,60to64,15.036,14.0,93112.68551600001,4.02
2012,FEMALE,65to69,11.487,8.0,69641.646569,4.06
2012,FEMALE,70to74,9.779000000000002,5.0,51128.416644000004,4.37
2012,FEMALE,75to79,2.4250000000000003,1.0,41232.924208000004,2.43
2012,FEMALE,80to84,2.994,1.0,33397.826326,2.99
2012,FEMALE,85+,11.215000000000002,4.0,35665.637931,5.61
2012,MALE,ALL,9.129,179.0,1960887.9816,0.68
2012,MALE,00to19,0.406,2.0,492655.31995000003,0.29000000000000004
2012,MALE,20to24,4.148000000000001,6.0,144648.0521,1.6900000000000002
2012,MALE,25to29,13.282000000000002,22.0,165634.89678,2.83
2012,MALE,30to34,13.170000000000002,21.0,159455.02711,2.87
2012,MALE,35to39,17.218,25.0,145196.00607,3.4400000000000004
2012,MALE,40to44,12.826,18.0,140345.37368000002,3.02
2012,MALE,45to49,17.823,26.0,145880.98726999998,3.5
2012,MALE,50to54,16.699,25.0,149708.14654000002,3.3400000000000003
2012,MALE,55to59,13.209000000000001,17.0,128701.52173,3.2
2012,MALE,60to64,6.300000000000001,6.0,95244.928637,2.57
2012,MALE,65to69,5.896000000000001,4.0,67846.243369,2.95
2012,MALE,70to74,14.995000000000001,7.0,46682.252098000004,5.670000000000001
2012,MALE,75to79,0.0,0.0,35259.830299,5.670000000000001
2012,MALE,80to84,0.0,0.0,25346.639271000004,7.890000000000001
2012,MALE,85+,0.0,0.0,18282.756719,10.94
2013,BOTH,ALL,14.077,559.0,3971043.7575000003,0.6000000000000001
2013,BOTH,00to19,0.7140000000000001,7.0,980716.53279,0.27
2013,BOTH,20to24,6.969,20.0,286975.83534,1.56
2013,BOTH,25to29,17.893,59.0,329736.20575,2.33
2013,BOTH,30to34,22.483,74.0,329141.19835,2.61
2013,BOTH,35to39,27.208000000000002,80.0,294036.28353,3.04
2013,BOTH,40to44,25.825,72.0,278802.93576,3.04
2013,BOTH,45to49,22.018,61.0,277044.80326,2.8200000000000003
2013,BOTH,50to54,27.234,80.0,293747.54204,3.04
2013,BOTH,55to59,19.588,51.0,260364.74365000002,2.74
2013,BOTH,60to64,12.23,24.0,196245.38952000003,2.5
2013,BOTH,65to69,11.489,17.0,147964.03924,2.79
2013,BOTH,70to74,6.8260000000000005,7.0,102554.82561,2.58
2013,BOTH,75to79,1.2850000000000001,1.0,77820.94321600001,1.2900000000000003
2013,BOTH,80to84,5.021,3.0,59745.082367,2.9000000000000004
2013,BOTH,85+,5.343000000000001,3.0,56147.397039,3.08
2013,FEMALE,ALL,19.650000000000002,384.0,1954225.5038,1.0
2013,FEMALE,00to19,0.8390000000000001,4.0,476774.88454000006,0.42000000000000004
2013,FEMALE,20to24,7.215,10.0,138597.44926,2.2800000000000002
2013,FEMALE,25to29,29.3,47.0,160410.44155000002,4.2700000000000005
2013,FEMALE,30to34,33.484,54.0,161273.13346,4.56
2013,FEMALE,35to39,39.207,56.0,142830.12676,5.24
2013,FEMALE,40to44,32.71,44.0,134515.70881,4.930000000000001
2013,FEMALE,45to49,29.915000000000003,40.0,133712.96759,4.73
2013,FEMALE,50to54,35.756,51.0,142632.71866,5.01
2013,FEMALE,55to59,30.155,38.0,126015.50058,4.890000000000001
2013,FEMALE,60to64,16.507,16.0,96930.694696,4.130000000000001
2013,FEMALE,65to69,18.713,14.0,74812.674264,5.0
2013,FEMALE,70to74,5.6240000000000006,3.0,53339.095412,3.25
2013,FEMALE,75to79,2.39,1.0,41840.095221,2.39
2013,FEMALE,80to84,8.872,3.0,33813.28101100001,5.12
2013,FEMALE,85+,8.168,3.0,36726.732,4.72
2013,MALE,ALL,8.677,175.0,2016818.2536000002,0.6600000000000001
2013,MALE,00to19,0.595,3.0,503941.64825,0.34
2013,MALE,20to24,6.74,10.0,148378.38608000003,2.13
2013,MALE,25to29,7.087,12.0,169325.7642,2.05
2013,MALE,30to34,11.914,20.0,167868.06489,2.66
2013,MALE,35to39,15.872,24.0,151206.15677,3.24
2013,MALE,40to44,19.406000000000002,28.0,144287.22695,3.67
2013,MALE,45to49,14.651000000000002,21.0,143331.83567000003,3.2
2013,MALE,50to54,19.191000000000003,29.0,151114.82338000002,3.56
2013,MALE,55to59,9.676000000000002,13.0,134349.24306,2.68
2013,MALE,60to64,8.055,8.0,99314.694825,2.85
2013,MALE,65to69,4.101000000000001,3.0,73151.364971,2.37
2013,MALE,70to74,8.126999999999999,4.0,49215.730201000006,4.06
2013,MALE,75to79,0.0,0.0,35980.847995000004,5.56
2013,MALE,80to84,0.0,0.0,25931.801356000004,7.71
2013,MALE,85+,0.0,0.0,19420.665039000003,10.3
2014,BOTH,ALL,15.295000000000002,623.0,4073285.0569,0.6100000000000001
2014,BOTH,00to19,0.6980000000000001,7.0,1002501.9866000001,0.26
2014,BOTH,20to24,9.670000000000002,28.0,289567.29517,1.83
2014,BOTH,25to29,16.004,54.0,337410.99476000003,2.18
2014,BOTH,30to34,28.993000000000002,100.0,344914.80388,2.9000000000000004
2014,BOTH,35to39,30.341,93.0,306519.01266,3.15
2014,BOTH,40to44,29.428,84.0,285444.41396000003,3.21
2014,BOTH,45to49,29.997000000000003,82.0,273363.0923,3.31
2014,BOTH,50to54,24.302,72.0,296275.87497,2.8600000000000003
2014,BOTH,55to59,18.269,49.0,268216.19887,2.61
2014,BOTH,60to64,10.635000000000002,22.0,206859.34247,2.27
2014,BOTH,65to69,6.393000000000001,10.0,156419.5776,2.02
2014,BOTH,70to74,9.307,10.0,107440.8678,2.9400000000000004
2014,BOTH,75to79,0.0,0.0,79389.63516800001,2.52
2014,BOTH,80to84,11.549,7.0,60609.17991100001,4.37
2014,BOTH,85+,8.569,5.0,58352.78075500001,3.83
2014,FEMALE,ALL,21.705000000000002,435.0,2004129.4754,1.04
2014,FEMALE,00to19,1.4340000000000002,7.0,488023.73447,0.54
2014,FEMALE,20to24,14.449,20.0,138413.55392,3.23
2014,FEMALE,25to29,24.494000000000003,40.0,163302.75149000002,3.87
2014,FEMALE,30to34,40.831,69.0,168987.2268,4.92
2014,FEMALE,35to39,42.117000000000004,63.0,149584.04198,5.3100000000000005
2014,FEMALE,40to44,39.95100000000001,55.0,137667.89009000003,5.390000000000001
2014,FEMALE,45to49,46.059,61.0,132439.70012000002,5.9
2014,FEMALE,50to54,36.052,52.0,144235.02827,5.0
2014,FEMALE,55to59,27.673000000000002,36.0,130090.04584,4.61
2014,FEMALE,60to64,14.693000000000001,15.0,102091.30375,3.79
2014,FEMALE,65to69,5.053,4.0,79160.68585200001,2.53
2014,FEMALE,70to74,12.584,7.0,55626.604232000005,4.76
2014,FEMALE,75to79,0.0,0.0,42645.537923,4.69
2014,FEMALE,80to84,5.872000000000001,2.0,34062.43523,4.15
2014,FEMALE,85+,10.582,4.0,37798.935464,5.29
2014,MALE,ALL,9.086,188.0,2069155.5815,0.6600000000000001
2014,MALE,00to19,0.0,0.0,514478.25215,0.0
2014,MALE,20to24,5.293,8.0,151153.74126,1.87
2014,MALE,25to29,8.041,14.0,174108.24327,2.15
2014,MALE,30to34,17.621000000000002,31.0,175927.57708,3.16
2014,MALE,35to39,19.116,30.0,156934.97068,3.49
2014,MALE,40to44,19.624000000000002,29.0,147776.52387,3.64
2014,MALE,45to49,14.902000000000001,21.0,140923.39218000002,3.25
2014,MALE,50to54,13.154000000000002,20.0,152040.84670000002,2.9400000000000004
2014,MALE,55to59,9.412,13.0,138126.15303000002,2.61
2014,MALE,60to64,6.681000000000001,7.0,104768.03872,2.53
2014,MALE,65to69,7.766,6.0,77258.89175000001,3.17
2014,MALE,70to74,5.79,3.0,51814.26356300001,3.3400000000000003
2014,MALE,75to79,0.0,0.0,36744.097245,5.44
2014,MALE,80to84,18.835,5.0,26546.744681,8.42
2014,MALE,85+,4.865000000000001,1.0,20553.84529,4.870000000000001
2015,BOTH,ALL,15.143,626.0,4133802.4660000005,0.6100000000000001
2015,BOTH,00to19,1.078,11.0,1020434.6128000001,0.33000000000000007
2015,BOTH,20to24,9.824,28.0,285019.22262,1.86
2015,BOTH,25to29,19.145000000000003,65.0,339505.98466,2.37
2015,BOTH,30to34,27.337,96.0,351174.68262000004,2.79
2015,BOTH,35to39,27.333000000000002,86.0,314634.34680000006,2.95
2015,BOTH,40to44,24.281000000000002,70.0,288287.2345,2.9000000000000004
2015,BOTH,45to49,27.696,75.0,270793.08582,3.2
2015,BOTH,50to54,26.602,78.0,293214.11011,3.01
2015,BOTH,55to59,20.099,55.0,273647.12652000005,2.71
2015,BOTH,60to64,14.738000000000001,32.0,217129.78879000002,2.61
2015,BOTH,65to69,9.067,15.0,165427.44069000002,2.3400000000000003
2015,BOTH,70to74,4.468,5.0,111894.96836000001,2.0
2015,BOTH,75to79,6.156000000000001,5.0,81219.580683,2.75
2015,BOTH,80to84,3.2800000000000002,2.0,60980.27215900001,2.3200000000000003
2015,BOTH,85+,4.964,3.0,60440.008854,2.87
2015,FEMALE,ALL,21.448,437.0,2037528.8329,1.03
2015,FEMALE,00to19,1.407,7.0,497632.61279000004,0.53
2015,FEMALE,20to24,12.533,17.0,135643.46292999998,3.04
2015,FEMALE,25to29,25.043,41.0,163720.6053,3.91
2015,FEMALE,30to34,40.613,70.0,172356.52547,4.8500000000000005
2015,FEMALE,35to39,38.14,59.0,154694.56483,4.970000000000001
2015,FEMALE,40to44,36.47,51.0,139842.23026,5.11
2015,FEMALE,45to49,39.48500000000001,52.0,131694.06501,5.48
2015,FEMALE,50to54,42.49700000000001,61.0,143537.87445,5.44
2015,FEMALE,55to59,26.98,36.0,133431.90312,4.5
2015,FEMALE,60to64,24.284000000000002,26.0,107067.08871,4.76
2015,FEMALE,65to69,11.943,10.0,83729.094745,3.7800000000000002
2015,FEMALE,70to74,3.4570000000000003,2.0,57854.289485,2.4400000000000004
2015,FEMALE,75to79,4.597,2.0,43507.355005000005,3.25
2015,FEMALE,80to84,5.864000000000001,2.0,34106.624534999995,4.15
2015,FEMALE,85+,2.583,1.0,38710.536258,2.58
2015,MALE,ALL,9.016,189.0,2096273.6331,0.6600000000000001
2015,MALE,00to19,0.7650000000000001,4.0,522802.0,0.38000000000000006
2015,MALE,20to24,7.364000000000001,11.0,149375.75969,2.22
2015,MALE,25to29,13.653000000000002,24.0,175785.37936000002,2.79
2015,MALE,30to34,14.54,26.0,178818.15715,2.85
2015,MALE,35to39,16.881,27.0,159939.78197,3.25
2015,MALE,40to44,12.799000000000001,19.0,148445.00424,2.9400000000000004
2015,MALE,45to49,16.535,23.0,139099.0208,3.45
2015,MALE,50to54,11.358,17.0,149676.23566,2.75
2015,MALE,55to59,13.551,19.0,140215.22340000002,3.11
2015,MALE,60to64,5.4510000000000005,6.0,110062.70008000001,2.23
2015,MALE,65to69,6.12,5.0,81698.34594500001,2.74
2015,MALE,70to74,5.551,3.0,54040.67887,3.21
2015,MALE,75to79,7.955,3.0,37712.225679,4.59
2015,MALE,80to84,0.0,0.0,26873.647624,7.44
2015,MALE,85+,9.204,2.0,21729.472595000003,6.51
2016,BOTH,ALL,14.409,603.0,4184986.1738,0.59
2016,BOTH,00to19,0.674,7.0,1038396.2065000001,0.25
2016,BOTH,20to24,8.226,23.0,279589.41924,1.7200000000000002
2016,BOTH,25to29,20.261000000000003,68.0,335615.73794,2.4600000000000004
2016,BOTH,30to34,25.034,89.0,355521.90555,2.65
2016,BOTH,35to39,23.32,75.0,321609.91908,2.69
2016,BOTH,40to44,25.468000000000004,74.0,290564.84307,2.9600000000000004
2016,BOTH,45to49,28.908,79.0,273276.96339000005,3.25
2016,BOTH,50to54,23.105,66.0,285654.095,2.8400000000000003
2016,BOTH,55to59,16.959000000000003,47.0,277143.49940000003,2.47
2016,BOTH,60to64,16.267,37.0,227450.18655,2.67
2016,BOTH,65to69,13.253000000000002,23.0,173543.49909000003,2.7600000000000002
2016,BOTH,70to74,8.491,10.0,117765.61061,2.69
2016,BOTH,75to79,2.386,2.0,83806.7103,1.6900000000000002
2016,BOTH,80to84,4.8420000000000005,3.0,61961.283597,2.8000000000000003
2016,BOTH,85+,0.0,0.0,63086.29444500001,3.17
2016,FEMALE,ALL,20.728,429.0,2069665.4152000002,1.0
2016,FEMALE,00to19,0.985,5.0,507610.86885,0.44
2016,FEMALE,20to24,12.735000000000001,17.0,133495.55307,3.09
2016,FEMALE,25to29,32.074,52.0,162125.00592,4.45
2016,FEMALE,30to34,39.48700000000001,69.0,174739.73662,4.75
2016,FEMALE,35to39,32.684000000000005,52.0,159101.62198,4.53
2016,FEMALE,40to44,40.055,57.0,142302.62954,5.3100000000000005
2016,FEMALE,45to49,38.321000000000005,51.0,133085.52521,5.370000000000001
2016,FEMALE,50to54,32.758,46.0,140425.55242,4.830000000000001
2016,FEMALE,55to59,24.246000000000002,33.0,136105.75092000002,4.22
2016,FEMALE,60to64,20.434,23.0,112558.72232000002,4.26
2016,FEMALE,65to69,18.229,16.0,87770.023444,4.56
2016,FEMALE,70to74,6.563,4.0,60950.965614,3.2800000000000002
2016,FEMALE,75to79,4.461,2.0,44829.434684,3.15
2016,FEMALE,80to84,5.796,2.0,34509.529149,4.1000000000000005
2016,FEMALE,85+,0.0,0.0,40054.495471,4.99
2016,MALE,ALL,8.226,174.0,2115320.7585,0.6200000000000001
2016,MALE,00to19,0.37700000000000006,2.0,530785.33764,0.27
2016,MALE,20to24,4.107,6.0,146093.86617000002,1.6800000000000002
2016,MALE,25to29,9.222000000000001,16.0,173490.73202000002,2.31
2016,MALE,30to34,11.063,20.0,180782.16894,2.47
2016,MALE,35to39,14.153000000000002,23.0,162508.29711,2.95
2016,MALE,40to44,11.466000000000001,17.0,148262.21353,2.7800000000000002
2016,MALE,45to49,19.973000000000003,28.0,140191.43817,3.77
2016,MALE,50to54,13.771,20.0,145228.54258,3.08
2016,MALE,55to59,9.926,14.0,141037.74848,2.65
2016,MALE,60to64,12.185000000000002,14.0,114891.46422000001,3.2600000000000002
2016,MALE,65to69,8.161,7.0,85773.47564100001,3.08
2016,MALE,70to74,10.561,6.0,56814.644996,4.31
2016,MALE,75to79,0.0,0.0,38977.275616000006,5.130000000000001
2016,MALE,80to84,3.6430000000000002,1.0,27451.754448,3.64
2016,MALE,85+,0.0,0.0,23031.798974,8.68
2017,BOTH,ALL,14.824,627.0,4229690.3044,0.59
2017,BOTH,00to19,1.143,12.0,1049553.0225,0.33000000000000007
2017,BOTH,20to24,9.843,27.0,274294.37121,1.8900000000000001
2017,BOTH,25to29,17.916,59.0,329312.33070000005,2.33
2017,BOTH,30to34,24.201000000000004,86.0,355363.36018,2.61
2017,BOTH,35to39,27.846,92.0,330391.73852,2.9000000000000004
2017,BOTH,40to44,27.169,80.0,294452.82803,3.04
2017,BOTH,45to49,23.515,65.0,276415.91143000004,2.9200000000000004
2017,BOTH,50to54,21.913000000000004,61.0,278378.66103,2.81
2017,BOTH,55to59,21.07,59.0,280020.48294,2.74
2017,BOTH,60to64,17.617,42.0,238408.23997000002,2.72
2017,BOTH,65to69,14.529,26.0,178948.69092,2.85
2017,BOTH,70to74,7.019,9.0,128214.44941000002,2.3400000000000003
2017,BOTH,75to79,6.852,6.0,87571.057021,2.8000000000000003
2017,BOTH,80to84,3.177,2.0,62944.786222,2.25
2017,BOTH,85+,1.529,1.0,65420.374315,1.53
2017,FEMALE,ALL,20.373,427.0,2095960.5619,0.99
2017,FEMALE,00to19,1.559,8.0,513120.88511000003,0.55
2017,FEMALE,20to24,18.233999999999998,24.0,131623.39972000002,3.72
2017,FEMALE,25to29,28.206000000000003,45.0,159538.46645000004,4.2
2017,FEMALE,30to34,31.471000000000004,55.0,174765.53281,4.24
2017,FEMALE,35to39,39.631,65.0,164013.15394000002,4.92
2017,FEMALE,40to44,35.839000000000006,52.0,145093.34906,4.970000000000001
2017,FEMALE,45to49,25.257,34.0,134614.41388,4.33
2017,FEMALE,50to54,33.646,46.0,136718.54695,4.96
2017,FEMALE,55to59,28.927000000000003,40.0,138279.28565,4.57
2017,FEMALE,60to64,21.144000000000002,25.0,118234.32328,4.23
2017,FEMALE,65to69,25.412000000000003,23.0,90508.353978,5.300000000000001
2017,FEMALE,70to74,9.045,6.0,66335.246267,3.69
2017,FEMALE,75to79,4.269,2.0,46848.560865,3.02
2017,FEMALE,80to84,2.853,1.0,35047.512233,2.85
2017,FEMALE,85+,2.426,1.0,41219.531732,2.43
2017,MALE,ALL,9.373000000000001,200.0,2133729.7425,0.6600000000000001
2017,MALE,00to19,0.7460000000000001,4.0,536432.13741,0.37000000000000005
2017,MALE,20to24,2.103,3.0,142670.97149,1.2100000000000002
2017,MALE,25to29,8.246,14.0,169773.86425,2.2
2017,MALE,30to34,17.165000000000003,31.0,180597.82737,3.08
2017,MALE,35to39,16.227999999999998,27.0,166378.58458,3.12
2017,MALE,40to44,18.747,28.0,149359.47897,3.54
2017,MALE,45to49,21.862000000000002,31.0,141801.49753999998,3.93
2017,MALE,50to54,10.589,15.0,141660.11407,2.73
2017,MALE,55to59,13.405000000000001,19.0,141741.19729,3.08
2017,MALE,60to64,14.146,17.0,120173.91669000001,3.43
2017,MALE,65to69,3.3920000000000003,3.0,88440.33693800001,1.9600000000000002
2017,MALE,70to74,4.848000000000001,3.0,61879.20314800001,2.8000000000000003
2017,MALE,75to79,9.823,4.0,40722.496155,4.91
2017,MALE,80to84,3.585,1.0,27897.273989,3.58
2017,MALE,85+,0.0,0.0,24200.842582,8.260000000000002
2018,BOTH,ALL,14.604000000000001,626.0,4286450.128400001,0.58
2018,BOTH,00to19,1.319,14.0,1061087.2718,0.35000000000000003
2018,BOTH,20to24,8.408,23.0,273535.42881,1.7500000000000002
2018,BOTH,25to29,19.678,64.0,325228.59856,2.4600000000000004
2018,BOTH,30to34,26.531,94.0,354305.25674000004,2.74
2018,BOTH,35to39,25.541,87.0,340630.94512000005,2.74
2018,BOTH,40to44,28.898,87.0,301056.83058999997,3.1
2018,BOTH,45to49,23.218000000000004,65.0,279958.46147000004,2.8800000000000003
2018,BOTH,50to54,21.756000000000004,59.0,271192.44257,2.83
2018,BOTH,55to59,19.112000000000002,54.0,282538.29631,2.6
2018,BOTH,60to64,14.091,35.0,248382.4941,2.3800000000000003
2018,BOTH,65to69,12.332,23.0,186500.27127,2.57
2018,BOTH,70to74,5.804,8.0,137826.79108000002,2.05
2018,BOTH,75to79,8.658,8.0,92401.37577500001,3.06
2018,BOTH,80to84,4.666,3.0,64292.09886,2.69
2018,BOTH,85+,2.962,2.0,67513.565297,2.09
2018,FEMALE,ALL,19.573,416.0,2125382.9557,0.96
2018,FEMALE,00to19,1.543,8.0,518608.24337000004,0.55
2018,FEMALE,20to24,14.464,19.0,131363.4282,3.3200000000000003
2018,FEMALE,25to29,27.922,44.0,157583.29690000002,4.21
2018,FEMALE,30to34,36.179,63.0,174135.26563,4.56
2018,FEMALE,35to39,39.011,66.0,169183.7794,4.800000000000001
2018,FEMALE,40to44,36.385000000000005,54.0,148413.47379,4.95
2018,FEMALE,45to49,32.216,44.0,136578.42659,4.86
2018,FEMALE,50to54,29.335,39.0,132946.80338000003,4.7
2018,FEMALE,55to59,24.956000000000003,35.0,140245.96852,4.22
2018,FEMALE,60to64,18.665000000000003,23.0,123223.61099,3.89
2018,FEMALE,65to69,11.664000000000001,11.0,94303.550365,3.52
2018,FEMALE,70to74,4.2,3.0,71429.580309,2.4200000000000004
2018,FEMALE,75to79,10.162,5.0,49202.782787000004,4.54
2018,FEMALE,80to84,2.7950000000000004,1.0,35779.905535,2.79
2018,FEMALE,85+,2.3590000000000004,1.0,42384.839933,2.3600000000000003
2018,MALE,ALL,9.717,210.0,2161067.1727,0.6700000000000002
2018,MALE,00to19,1.106,6.0,542479.02847,0.45
2018,MALE,20to24,2.813,4.0,142172.00061,1.4100000000000001
2018,MALE,25to29,11.93,20.0,167645.30166000003,2.67
2018,MALE,30to34,17.206,31.0,180169.99111000003,3.09
2018,MALE,35to39,12.249,21.0,171447.16573,2.67
2018,MALE,40to44,21.619,33.0,152643.3568,3.7600000000000002
2018,MALE,45to49,14.646,21.0,143380.03488,3.2
2018,MALE,50to54,14.467,20.0,138245.63919000002,3.23
2018,MALE,55to59,13.353000000000002,19.0,142292.32778000002,3.06
2018,MALE,60to64,9.588,12.0,125158.88311000001,2.77
2018,MALE,65to69,13.016,12.0,92196.72090400002,3.7600000000000002
2018,MALE,70to74,7.53,5.0,66397.210769,3.37
2018,MALE,75to79,6.945,3.0,43198.592988,4.01
2018,MALE,80to84,7.015,2.0,28512.193324000003,4.96
2018,MALE,85+,3.9800000000000004,1.0,25128.725364,3.9800000000000004
2019,BOTH,ALL,14.366000000000001,625.0,4350420.0506,0.5700000000000001
2019,BOTH,00to19,0.8400000000000001,9.0,1071327.9538000003,0.28
2019,BOTH,20to24,8.712000000000002,24.0,275492.75143,1.7800000000000002
2019,BOTH,25to29,19.038,61.0,320415.20829000004,2.4400000000000004
2019,BOTH,30to34,25.387,90.0,354511.70749,2.68
2019,BOTH,35to39,21.971000000000004,77.0,350467.85663000005,2.5
2019,BOTH,40to44,27.803,86.0,309314.11722,3.0
2019,BOTH,45to49,29.976000000000003,85.0,283557.62748,3.25
2019,BOTH,50to54,21.408,57.0,266261.43584000005,2.8400000000000003
2019,BOTH,55to59,19.347,55.0,284287.29643,2.61
2019,BOTH,60to64,13.264000000000001,34.0,256340.63305,2.27
2019,BOTH,65to69,8.103,16.0,197447.23992000002,2.03
2019,BOTH,70to74,11.55,17.0,147185.70870000002,2.8000000000000003
2019,BOTH,75to79,8.187999999999999,8.0,97707.612576,2.89
2019,BOTH,80to84,4.532,3.0,66189.533752,2.62
2019,BOTH,85+,4.291,3.0,69913.36805,2.4800000000000004
2019,FEMALE,ALL,19.733000000000004,426.0,2158828.1631,0.96
2019,FEMALE,00to19,1.336,7.0,523854.53573,0.51
2019,FEMALE,20to24,13.595,18.0,132404.72973000002,3.2
2019,FEMALE,25to29,28.296000000000003,44.0,155501.20814,4.2700000000000005
2019,FEMALE,30to34,38.501,67.0,174019.21361,4.7
2019,FEMALE,35to39,33.4,58.0,173655.17633000002,4.39
2019,FEMALE,40to44,41.82600000000001,64.0,153014.36788,5.23
2019,FEMALE,45to49,39.745000000000005,55.0,138382.80179000003,5.36
2019,FEMALE,50to54,25.239000000000004,33.0,130747.65261,4.39
2019,FEMALE,55to59,23.347,33.0,141346.74709000002,4.06
2019,FEMALE,60to64,13.337000000000002,17.0,127468.28695000001,3.23
2019,FEMALE,65to69,8.013,8.0,99839.592799,2.83
2019,FEMALE,70to74,15.721000000000002,12.0,76333.071512,4.54
2019,FEMALE,75to79,11.58,6.0,51812.897721,4.73
2019,FEMALE,80to84,5.421,2.0,36891.26961,3.83
2019,FEMALE,85+,4.592,2.0,43556.61161100001,3.25
2019,MALE,ALL,9.08,199.0,2191591.8875,0.6400000000000001
2019,MALE,00to19,0.36500000000000005,2.0,547473.41804,0.26
2019,MALE,20to24,4.1930000000000005,6.0,143088.02171,1.7100000000000002
2019,MALE,25to29,10.308,17.0,164914.00015,2.5
2019,MALE,30to34,12.743,23.0,180492.49388000002,2.66
2019,MALE,35to39,10.746,19.0,176812.68031,2.47
2019,MALE,40to44,14.076,22.0,156299.74934,3.0
2019,MALE,45to49,20.665000000000003,30.0,145174.82569000003,3.77
2019,MALE,50to54,17.71,24.0,135513.78323,3.62
2019,MALE,55to59,15.391,22.0,142940.54934,3.2800000000000002
2019,MALE,60to64,13.191,17.0,128872.34610000001,3.2
2019,MALE,65to69,8.196,8.0,97607.64711800001,2.9000000000000004
2019,MALE,70to74,7.057,5.0,70852.63719000001,3.16
2019,MALE,75to79,4.358,2.0,45894.714856000006,3.08
2019,MALE,80to84,3.4130000000000003,1.0,29298.264142,3.41
2019,MALE,85+,3.794,1.0,26356.75644,3.79
2020,BOTH,ALL,15.009,661.0,4404089.7757,0.58
2020,BOTH,00to19,1.2060000000000002,13.0,1077552.201,0.33000000000000007
2020,BOTH,20to24,11.21,31.0,276534.79514,2.01
2020,BOTH,25to29,20.406000000000002,64.0,313639.11275000003,2.55
2020,BOTH,30to34,26.743000000000002,95.0,355234.40246,2.74
2020,BOTH,35to39,27.113000000000003,97.0,357759.17359,2.75
2020,BOTH,40to44,26.083,83.0,318219.76180000004,2.8600000000000003
2020,BOTH,45to49,23.69,68.0,287038.11277,2.87
2020,BOTH,50to54,30.576,81.0,264910.35309,3.4000000000000004
2020,BOTH,55to59,17.001,48.0,282343.24093,2.45
2020,BOTH,60to64,13.341000000000001,35.0,262350.72093,2.2600000000000002
2020,BOTH,65to69,11.507,24.0,208564.91956,2.35
2020,BOTH,70to74,6.375000000000001,10.0,156864.43920999998,2.02
2020,BOTH,75to79,3.8970000000000002,4.0,102641.34467,1.9500000000000002
2020,BOTH,80to84,8.775,6.0,68376.77695,3.58
2020,BOTH,85+,2.7750000000000004,2.0,72060.42084400001,1.9600000000000002
2020,FEMALE,ALL,20.624000000000002,451.0,2186762.8761000005,0.97
2020,FEMALE,00to19,1.897,10.0,527030.79622,0.6000000000000001
2020,FEMALE,20to24,19.566,26.0,132883.0769,3.8400000000000003
2020,FEMALE,25to29,35.476,54.0,152214.67192,4.830000000000001
2020,FEMALE,30to34,35.025,61.0,174161.21163,4.48
2020,FEMALE,35to39,40.655,72.0,177099.10775,4.79
2020,FEMALE,40to44,38.056,60.0,157662.15333,4.91
2020,FEMALE,45to49,36.282000000000004,51.0,140567.12097000002,5.08
2020,FEMALE,50to54,34.625,45.0,129963.58771,5.16
2020,FEMALE,55to59,18.495,26.0,140581.69782,3.63
2020,FEMALE,60to64,14.523,19.0,130828.21059000002,3.33
2020,FEMALE,65to69,13.293000000000001,14.0,105316.87219000001,3.55
2020,FEMALE,70to74,7.3790000000000004,6.0,81313.847718,3.01
2020,FEMALE,75to79,3.6750000000000003,2.0,54414.568759,2.6
2020,FEMALE,80to84,7.901000000000001,3.0,37968.961834,4.56
2020,FEMALE,85+,4.469,2.0,44756.990730000005,3.16
2020,MALE,ALL,9.471,210.0,2217326.8996,0.6500000000000001
2020,MALE,00to19,0.545,3.0,550521.40477,0.31000000000000005
2020,MALE,20to24,3.4810000000000003,5.0,143651.71824000002,1.56
2020,MALE,25to29,6.195,10.0,161424.44083000004,1.9600000000000002
2020,MALE,30to34,18.777,34.0,181073.19083,3.22
2020,MALE,35to39,13.838000000000001,25.0,180660.06585,2.77
2020,MALE,40to44,14.325000000000001,23.0,160557.60847,2.99
2020,MALE,45to49,11.606000000000002,17.0,146470.9918,2.81
2020,MALE,50to54,26.677000000000003,36.0,134946.76538,4.45
2020,MALE,55to59,15.519,22.0,141761.54311,3.31
2020,MALE,60to64,12.165000000000001,16.0,131522.51034,3.04
2020,MALE,65to69,9.685000000000002,10.0,103248.04737,3.06
2020,MALE,70to74,5.2940000000000005,4.0,75550.591488,2.65
2020,MALE,75to79,4.147,2.0,48226.775913000005,2.93
2020,MALE,80to84,9.866000000000001,3.0,30407.815116,5.7
2020,MALE,85+,0.0,0.0,27303.430115000003,7.32
2021,BOTH,ALL,14.58,646.0,4430844.0895,0.5700000000000001
2021,BOTH,00to19,0.7440000000000001,8.0,1075688.6475000002,0.26
2021,BOTH,20to24,11.306000000000001,31.0,274187.88964,2.03
2021,BOTH,25to29,23.662000000000003,72.0,304291.45420000004,2.79
2021,BOTH,30to34,21.69,76.0,350389.80169000005,2.49
2021,BOTH,35to39,27.042,98.0,362398.54948,2.73
2021,BOTH,40to44,30.367,99.0,326015.17879000003,3.05
2021,BOTH,45to49,26.867,78.0,290321.74984,3.04
2021,BOTH,50to54,22.032,59.0,267795.08959,2.87
2021,BOTH,55to59,18.455000000000002,51.0,276344.24772,2.58
2021,BOTH,60to64,10.872,29.0,266731.82561,2.02
